order_id,customer_id,customer_type_DEBUG_ONLY,account_age_days,total_past_orders,historical_return_rate,historical_return_value_rate,days_since_last_return,order_value,item_category,quantity,is_multi_variant_order,discount_pct_applied,shipping_billing_mismatch,is_new_shipping_address,address_reuse_across_accounts,payment_method_type,is_new_payment_method,payment_method_reuse_across_accounts,orders_in_last_24h,orders_in_last_24h_same_address,is_abusive_return
ORD-F56EC598,9c634f06,normal,259,9,0.4442818296442596,0.39478294433554956,172,3640.34,grocery,5,0,20,1,0,0,COD,0,0,1,0,0
ORD-F6B6642E,e18f0c3a,normal,929,2,0.329376423565643,0.3192343032601683,185,664.38,electronics,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-922881A7,f4c96bcc,normal,962,1,0.21163807356099912,0.2678969085967643,232,4526.3,apparel,2,1,20,0,0,0,prepaid,0,0,0,0,0
ORD-5F8A64D8,f084f552,normal,397,7,0.034394553566571714,0.08809203629177878,175,3679.71,home,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-43FCE112,a20e59e7,normal,716,2,0.0383276752739196,0.0028846107622359646,218,2901.34,apparel,4,1,0,0,0,0,COD,1,0,0,0,1
ORD-FC60DE34,3ff6b3ae,normal,196,2,0.054624252458553776,0.05295097623060858,47,608.96,beauty,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9A5C5352,efebdacc,normal,541,4,0.044944488053853225,0.1651066049982227,269,1255.8,home,2,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-FC94D361,b1605dcb,normal,1225,7,0.18394214505835946,0.18273729744292555,127,3862.23,apparel,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-B4C4A833,47a99e04,normal,1738,5,0.12497067891928185,0.08251057453959251,61,598.96,electronics,5,0,0,0,1,0,prepaid,1,0,0,0,0
ORD-C725B011,b4712dbb,normal,385,7,0.3556817021133722,0.2693943097583221,15,1365.99,beauty,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-F277BEF7,77b30fa6,serial_returner,1000,13,0.7223401120765421,0.6686221836479939,13,1961.04,grocery,3,0,0,0,0,0,prepaid,0,0,1,1,0
ORD-8281E400,90d2fb89,normal,626,6,0.08179233735454677,0.019123442020233028,64,735.93,apparel,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-024E150E,0c4defdf,normal,1799,2,0.07160272050325955,0.07517275993751765,125,472.09,apparel,2,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-81F4C384,be63217d,normal,1403,8,0.10886243159268207,0.089741001444781,329,412.37,electronics,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-46CF4458,49cd51ad,normal,641,10,0.21916862124717193,0.16694383338763075,349,5382.39,apparel,3,0,0,0,1,0,prepaid,0,0,1,1,0
ORD-C8B3FE20,82743bda,normal,708,5,0.018831634233966173,0.0,38,3948.7,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-2A2C5CBE,ba8b9ce6,normal,715,5,0.19682175501347593,0.12858232330788974,66,3009.3,home,5,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-D04A9CB6,d0386228,normal,1546,4,0.17302696636516418,0.19114200690383218,133,4096.33,beauty,3,0,10,0,0,0,COD,0,0,1,1,0
ORD-886BF68B,7c287cd2,serial_returner,681,26,0.772596576562952,0.7432918105249608,6,1879.19,apparel,5,0,10,0,0,0,prepaid,0,0,0,0,1
ORD-A3C0FD0E,91bf21c4,normal,1644,2,0.013034537663831735,0.08317263049076477,304,742.18,grocery,2,1,10,0,1,0,prepaid,0,1,0,0,1
ORD-DB9C53C4,8d229d2e,normal,1730,2,0.04641117539897535,0.07431225888662993,107,839.72,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9BBF7231,9d11781f,normal,773,7,0.004271916496944886,0.007328598935731288,20,422.83,apparel,3,0,0,1,1,0,COD,0,0,1,1,0
ORD-4B0899F2,66b1cc97,normal,466,4,0.028826957798728587,0.0,311,2425.17,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-B577DE73,0085d3a6,normal,1101,7,0.07837878315338591,0.17501115676671786,30,531.46,beauty,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C1D047F6,d9e6e244,serial_returner,1005,13,0.8669427289240382,0.8734965124695301,2,1055.56,grocery,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-3789155C,7b496e26,normal,1216,4,0.3621723129276264,0.42013309629597406,161,1317.22,electronics,3,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-3C6C856E,81e259f7,bracketer,1016,4,0.13800734180045848,0.20919257993663637,267,1169.85,apparel,7,1,10,0,0,0,prepaid,0,0,0,0,0
ORD-4FF44606,5d95450d,normal,330,6,0.09020781748952182,0.22188686887176107,145,2638.07,beauty,3,0,10,0,0,0,COD,0,1,0,0,1
ORD-B9D6A509,b3623ada,serial_returner,1600,18,0.8004023123066892,0.7934045493534087,8,4788.64,apparel,5,0,0,0,0,0,COD,1,0,0,0,0
ORD-88F68BE9,a6cdc80f,normal,835,1,0.08160708084899879,0.03694358905301937,265,1123.38,electronics,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-1ADC2E55,825c8500,normal,661,10,0.11656951094068375,0.1274952088027301,44,2492.69,grocery,5,0,10,0,0,0,COD,1,0,1,1,0
ORD-B350683B,9e8d2a9d,normal,173,5,0.022376196921017,0.0007628852771943521,194,1243.75,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-22BD2C06,8f6ab23f,normal,1131,4,0.05260301800888901,0.056912632579647855,170,1177.68,grocery,2,0,10,0,0,0,COD,0,0,1,0,0
ORD-DCDD2618,4551d5aa,normal,335,3,0.17041420826909903,0.18783665613088985,345,1609.88,home,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-2DA0A002,2150ad97,normal,710,2,0.1171414579501666,0.10332037516566972,291,9564.43,home,2,0,20,0,0,0,COD,0,0,0,0,0
ORD-25D29947,041b738d,normal,1588,7,0.06460362507832022,0.09687862533613185,61,4693.22,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-072AB06D,7845c898,normal,42,6,0.016413828728799464,0.004612658785924312,269,1692.65,apparel,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-3AE1CD03,00bfc7ba,normal,717,8,0.017460140117576087,0.029811665652971463,258,948.72,apparel,5,1,10,0,0,0,COD,1,0,0,0,0
ORD-E75F47FC,c625c7b3,normal,676,2,0.007496972201688148,0.06574121925637703,301,751.64,grocery,2,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-CE874FB5,1f4a79b5,normal,39,5,0.03298332482318627,0.016947886369764114,314,909.35,home,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-EDE550CC,967dc862,normal,1597,6,0.08946912157252747,0.07894749076228429,289,2375.68,electronics,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-23E5969B,a7d5ca1b,normal,247,5,0.005196958762028376,0.0,299,1116.43,electronics,1,0,10,0,0,0,COD,1,0,0,0,0
ORD-D9DEF84A,2f50b000,normal,540,5,0.1620727191348015,0.22825100765583667,20,902.53,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-844AE885,45f00fe8,serial_returner,502,23,0.8101951308816582,0.798671175829094,3,1369.23,apparel,3,0,0,0,1,0,prepaid,0,0,1,0,1
ORD-1FDD8BB8,57dd9470,normal,967,5,0.02288476531748065,0.07866428889577959,187,1012.64,apparel,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-F69E2B77,6c30effc,normal,503,6,0.1627650584930764,0.13961140950048173,100,894.87,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-40DDA0D5,36fb8f53,normal,1130,2,0.3841940015543757,0.2923086382074181,337,4083.6,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-473219A7,6596051a,normal,255,8,0.03424467690347247,0.03887414926101212,17,679.52,apparel,4,0,10,0,0,0,prepaid,0,0,2,0,0
ORD-61A2C73A,69ad7181,normal,11,5,0.023734609816798407,0.03280415806206196,259,320.37,home,1,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-D714A8FB,6943afeb,normal,871,3,0.048884206291981765,0.0,69,1322.05,home,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-0B640DA0,cf10abbb,ring_member,10,0,0.0,0.0,-1,571.05,electronics,2,0,0,0,1,1,COD,0,0,2,2,1
ORD-58B3DD71,d1267dae,ring_member,2,1,0.09678057801752095,0.15994936554333056,133,906.43,home,1,0,10,0,1,0,COD,1,1,2,3,1
ORD-821B2879,bbe3babc,normal,942,4,0.05360530526495741,0.06749343932570871,202,3219.12,electronics,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D5B2CB9B,ef36a4a2,normal,1740,2,0.06928894512151215,0.11906748642710988,112,2264.61,grocery,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-392881BC,13750869,normal,579,5,0.020210672397475545,0.0341801234210742,294,1061.53,apparel,5,0,10,0,0,0,prepaid,0,0,2,1,0
ORD-909750BD,22ae710b,normal,1625,3,0.2521048532506376,0.15931292158946397,296,580.23,electronics,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-FD4519A7,18dab960,normal,708,4,0.016553136611717156,0.14320012205615906,299,808.9,apparel,4,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-D7613E06,77414f82,normal,1057,6,0.004644762230628449,0.015480382213483067,335,40129.95,electronics,3,0,20,0,0,0,COD,0,0,0,0,0
ORD-AE6209CF,f3473f31,normal,762,5,0.15383695716607484,0.22526368944094466,347,6666.96,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-8296FEB2,1ebb62d2,normal,900,3,0.0007882568692291274,0.0,161,913.26,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-63C09477,a3e24eb2,normal,1566,4,0.030701712823814255,0.0610794777500704,311,1619.95,apparel,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-D1C6747C,266fc8b6,normal,1246,5,0.06658102580046261,0.1115381019623606,144,87.6,apparel,4,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-C1E35FB3,772fcb0a,normal,916,9,0.034906714896890345,0.0,345,776.51,electronics,2,0,30,0,0,0,prepaid,1,0,0,0,0
ORD-BA215A85,01dc425c,normal,803,6,0.17479173005515244,0.2213581479131023,83,2449.71,beauty,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-AF09213C,9725ceb4,normal,325,5,0.2189028089223915,0.19242181470922412,112,820.5,electronics,2,0,20,0,0,0,COD,0,0,0,0,0
ORD-63002D88,20d29b3d,serial_returner,1195,18,0.451101022599987,0.4576585180389916,11,1231.34,apparel,3,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-0DBA0D76,6f5c92ef,normal,1224,8,0.22937181996428607,0.32653963417710097,204,1162.7,apparel,1,0,0,0,0,0,prepaid,0,0,1,1,0
ORD-3B09583E,8c47205f,normal,500,3,0.051948297405656936,0.02873618786107635,122,2720.57,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1B37CC57,53b05224,normal,1522,7,0.10640846594566662,0.15808081083800113,336,196.82,apparel,2,0,20,0,0,0,prepaid,0,0,1,1,0
ORD-D5F4512B,eac5db1a,normal,1112,4,0.04349571271237862,0.05996441748773831,82,510.83,beauty,1,0,20,1,0,0,prepaid,0,0,0,0,0
ORD-917103A2,e7a6bbec,normal,1111,1,0.06308478304388768,0.015561368450769567,264,1692.54,grocery,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-4132AF0A,94c803aa,normal,1553,4,0.1742148778292223,0.19911007058624408,206,500.84,beauty,4,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-D3174908,8a4719b5,normal,63,5,0.032783197082532314,0.06986062594966846,70,3723.45,apparel,4,0,20,0,0,0,COD,1,0,0,0,0
ORD-B14FA2D2,d4c01b9e,normal,123,5,0.047519727585633956,0.008608790037985758,233,872.26,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D743CFFA,d113ed1d,normal,768,8,0.03610061330117827,0.0,196,184.72,home,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-CD20AF15,771789b4,normal,1228,5,0.18090104387144954,0.23339015924155096,148,705.19,home,5,0,0,0,0,0,COD,1,0,0,0,0
ORD-C96E3ABE,a4d4985b,bracketer,1746,8,0.14763303626368635,0.1640458865043051,249,4329.69,apparel,9,1,20,0,0,0,prepaid,0,0,1,0,0
ORD-9AEB3FDF,666aed3f,serial_returner,223,14,0.7704416592158084,0.7356567073135021,10,228.5,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D13C4934,b937ef14,normal,967,7,0.04497706470836951,0.09596034205509596,163,1438.25,beauty,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-B5258069,2352467a,normal,1630,6,0.03853319633681832,0.03910027356505531,7,1630.16,home,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-E2199A30,81b7ec1f,normal,680,8,0.0022395127010504303,0.005011093732174331,165,931.19,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CCC98791,8178bac4,normal,1485,4,0.13388780875361403,0.19724513191851262,136,769.35,home,4,0,20,0,1,0,COD,0,0,0,0,0
ORD-B2020CA6,f6ed250c,normal,202,4,0.2395784182588292,0.12712668992900264,337,1008.29,electronics,2,0,10,0,0,0,prepaid,0,0,2,1,0
ORD-DA56C4AC,7950613a,normal,39,8,0.20982822158800415,0.19798556553583274,186,917.71,electronics,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-B9FE6A52,6e847d83,normal,1564,3,0.008000416739668682,0.007310229394924392,170,2326.36,electronics,4,1,0,0,1,0,prepaid,0,0,0,0,0
ORD-9AFA2147,1af073bb,normal,960,2,0.14212834183676817,0.15578830742601682,264,1179.4,electronics,3,0,20,1,1,0,prepaid,0,0,0,0,0
ORD-D034CB69,9f3a0332,normal,884,3,0.20881519833369128,0.16978464689171166,264,4487.33,electronics,4,0,20,0,1,0,prepaid,0,0,0,0,0
ORD-D5BD1408,e9ef1cc1,normal,1270,4,0.03731358481821092,0.12620208044577008,105,1296.79,apparel,1,1,10,0,0,0,prepaid,0,0,0,0,0
ORD-77384159,d5e665ba,bracketer,1233,9,0.0958266151825496,0.11072423305367145,147,1274.71,apparel,8,1,0,0,0,0,COD,0,0,0,0,0
ORD-68D49241,4ae0a41e,normal,574,5,0.28388406607299094,0.3481100500257186,131,2609.29,apparel,3,0,20,0,0,0,COD,1,0,0,0,0
ORD-3DE705EF,2e825c0c,normal,812,7,0.10906673081614082,0.08820958007125905,352,256.48,beauty,1,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-3793D355,234c71d8,normal,989,7,0.061320441892569855,0.10193049571346231,60,947.75,beauty,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-03BADD77,1b5f9fa1,normal,888,3,0.013745643930169247,0.021467222249419247,89,774.35,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-6A8C83C5,55422aa8,normal,1686,7,0.06699040776062642,0.09449832317923337,146,507.31,electronics,2,0,0,1,0,0,prepaid,0,0,1,0,0
ORD-E2CA0D4B,439eb8d3,normal,792,5,0.14771606265854612,0.03611096863966497,116,860.62,apparel,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-9D50E137,ec1ef5d1,ring_member,8,0,0.0,0.03005977748689602,-1,7588.1,apparel,5,0,0,1,1,1,COD,1,1,2,1,1
ORD-7F8FD9FA,65e59308,bracketer,101,5,0.022596510042592458,0.027690662121991977,190,458.64,apparel,4,1,0,1,0,0,prepaid,0,0,0,0,1
ORD-E6E62881,e17138a6,normal,167,8,0.039690083578082326,0.04135656539669958,60,712.95,home,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-6E5D042B,fa5048a3,normal,1644,5,0.0035626397497962085,0.0133091225624345,50,9304.32,apparel,2,0,20,1,0,0,COD,0,0,0,0,1
ORD-E2EAFD13,da136670,normal,424,6,0.18606915017449066,0.14850341528594507,234,1388.51,electronics,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-E778D633,d9643380,normal,1695,6,0.12378094265747322,0.14472347266410526,119,3933.93,apparel,1,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-8EC3DBD6,df094a11,normal,1189,8,0.17323316047634116,0.12586157049481395,38,2677.18,apparel,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-5657E755,e4af1119,normal,393,11,0.040670132588007855,0.04643853878989399,190,963.61,electronics,2,1,10,0,0,0,prepaid,0,0,0,0,0
ORD-6BE5E716,fab356ca,normal,1146,5,0.019620840751969137,0.03853618314546649,260,2940.31,apparel,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-19397952,6848e9c0,normal,1080,3,0.0667887701865113,0.08542747626224176,34,2369.64,home,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-3B6977A7,54c783e7,normal,917,6,0.0814411819292557,0.16070408637948846,170,5821.37,electronics,2,0,0,1,0,0,COD,0,0,0,0,0
ORD-89BE006A,7cf39254,normal,1071,4,0.0020862393862890643,0.053825815079712035,191,900.57,electronics,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-71BB09AE,7eb70900,normal,1034,1,0.23268316552705956,0.27944254890105874,109,477.14,electronics,1,0,0,0,0,0,COD,1,0,0,0,0
ORD-3AA23641,72ff657a,normal,1138,6,0.03480208408216979,0.0,55,1621.56,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9FC2BAA1,76dcebde,normal,569,6,0.15779641117830032,0.14049141857723543,126,1266.68,home,5,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-B76B4496,808c0fc6,normal,793,3,0.06238922687249034,0.04794323049149027,166,503.96,grocery,1,0,30,0,0,0,prepaid,1,0,0,0,0
ORD-D8608B85,14193905,normal,1755,2,0.19146360958700878,0.16665030032736428,203,2230.03,home,4,0,10,0,1,0,prepaid,0,0,1,1,0
ORD-6D85BDAA,b4f0a279,normal,561,4,0.18199625457300156,0.16402313155478956,327,1858.24,beauty,1,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-BA138725,72149cee,normal,19,4,0.08969360219325392,0.07267105718180891,340,816.22,home,3,0,10,0,0,0,COD,0,0,0,0,0
ORD-44780C94,6f9aa3a3,normal,60,6,0.14413081627998978,0.13919407288251126,190,2007.16,electronics,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-685E5FDF,8bd1cec9,normal,37,7,0.07249728606240477,0.1068146826120363,289,1349.18,beauty,2,0,10,0,1,0,COD,0,0,0,0,0
ORD-722AF6DE,a2b2fb04,normal,402,9,0.06514571367085066,0.13364168954260425,336,782.19,apparel,2,0,10,1,0,0,prepaid,0,0,1,0,0
ORD-36C43209,e6335ca5,normal,1391,7,0.08275105733568673,0.06889704385766701,48,2062.05,beauty,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9B5C05D6,90a0acdd,normal,1185,4,0.3712379879031596,0.3197582468978101,131,988.58,electronics,2,0,0,1,1,0,prepaid,0,0,1,1,0
ORD-E0385543,d0c45472,normal,867,10,0.058607675953880424,0.09544122747212336,240,1897.19,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-2F72DB70,39d812d8,normal,591,5,0.15726227476188476,0.18935734573711868,327,4166.04,electronics,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CEDDF299,9e266a4b,normal,841,10,0.05182803990223114,0.0594040706276147,276,506.5,home,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-63BB7DC9,04224065,normal,63,3,0.17071622051232593,0.07868526210948648,313,2744.89,electronics,3,0,20,0,0,0,COD,0,0,0,0,0
ORD-200EFEAA,a76ca9fd,normal,1522,1,0.044555578451583304,0.055875080295514114,188,1090.36,electronics,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-93CD7BF4,f084f552,normal,397,7,0.034394553566571714,0.08809203629177878,175,1019.19,apparel,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-59BBD769,0af36a80,normal,1114,3,0.4437878499058343,0.28850398346207196,126,3072.23,home,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-81F288AE,2512b3e6,normal,805,6,0.0418940509431622,0.10623719585696235,362,1676.74,home,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-42DA10D8,21e67af4,normal,708,1,0.02382182159532202,0.07179652240292961,118,476.76,apparel,4,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-3DE64459,2cbdaff7,normal,1763,5,0.011960900018024028,0.009805318254913514,101,1709.84,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-2B5107E5,808c0fc6,normal,793,3,0.06238922687249034,0.04794323049149027,166,1413.94,grocery,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-897E343D,4043bd93,serial_returner,855,34,0.7310160547458484,0.7065407206409274,12,1654.15,home,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-A91FBBEE,c2954f15,normal,1722,2,0.008505096019436303,0.05148991231182603,45,990.7,electronics,3,1,0,0,0,0,prepaid,0,0,1,0,0
ORD-C52706E2,e7983306,ring_member,14,0,0.0,0.0,-1,863.97,apparel,2,0,0,0,1,1,COD,0,0,2,2,0
ORD-800A3351,75b2da6c,normal,449,2,0.038453756364178096,0.04666000972730607,234,860.07,apparel,5,0,0,1,0,1,prepaid,0,0,0,0,1
ORD-7AE51C26,9808827a,bracketer,876,4,0.01915449771591375,0.0,228,141.15,apparel,7,1,10,0,0,0,COD,0,0,0,0,0
ORD-18D205ED,c645f0bd,normal,1231,2,0.008140638760302204,0.0036080741012355557,314,2411.95,electronics,1,0,0,0,0,0,prepaid,0,0,0,0,1
ORD-DB31E9B9,fa5f93ab,wardrober,114,5,0.026013291896700114,0.21476015652615807,352,5810.62,apparel,5,0,0,0,0,0,COD,0,1,0,0,0
ORD-C109510D,6eba56a7,normal,271,9,0.015481905382777177,0.0,207,806.81,grocery,3,0,20,1,0,0,prepaid,0,0,0,0,0
ORD-1DCE8B67,0333514e,normal,4,10,0.05588672998401289,0.05457107302529481,20,1076.67,electronics,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-72BF8D7F,e9ef1cc1,normal,1270,4,0.03731358481821092,0.12620208044577008,105,4606.21,electronics,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-451D9B98,fcaf8b8a,normal,1001,5,0.015595598938890698,0.05279042231613325,70,199.24,beauty,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-29C25925,19e70b2c,normal,551,6,0.05279444210363315,0.06430652103765952,76,544.37,electronics,2,1,10,0,0,0,prepaid,0,0,1,1,0
ORD-DF171791,f95d5cb7,normal,1000,2,0.18886039561281437,0.1351631810368063,293,1445.65,home,5,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-913EAEF0,e6e6c704,normal,999,8,0.1778070448386453,0.20517970828541082,57,66.32,electronics,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-D1DF0A98,2a1eda7a,bracketer,320,7,0.07670402781965592,0.13539641683711506,294,983.69,apparel,7,1,10,0,0,0,COD,0,0,0,0,0
ORD-D6452630,2250ed82,bracketer,275,8,0.08491255861015168,0.09917280575516063,139,713.24,apparel,7,1,0,0,0,0,prepaid,0,0,0,0,0
ORD-3147010F,fe8b63e6,normal,1750,8,0.04781496781527145,0.0,152,709.18,electronics,2,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-D377BA96,5f5c48ee,normal,1055,5,0.18639270949437878,0.14893433581839804,282,1021.46,grocery,4,0,10,0,0,0,COD,0,0,1,0,0
ORD-FFA03726,8e640e86,bracketer,1441,8,0.22519267587481803,0.313192083541427,83,1617.13,apparel,8,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-339613F9,cfc4b8cb,normal,173,2,0.07726251729651785,0.028754375008769838,337,336.24,grocery,2,0,20,0,0,1,prepaid,0,0,0,0,1
ORD-911582FB,8add3429,normal,501,5,0.018919183215065628,0.059135874847048464,283,1928.54,beauty,2,0,0,1,0,0,COD,0,0,0,0,0
ORD-44642FC0,68e8c243,normal,575,5,0.10087037856448595,0.09505509466715335,360,809.61,apparel,2,1,10,0,1,0,COD,1,0,0,0,0
ORD-9B8E991C,f2f99be4,serial_returner,1011,19,0.5312962051141247,0.5897450775831727,3,4425.5,electronics,4,0,10,1,1,0,COD,0,0,0,0,0
ORD-90F6253D,a849ec8c,normal,109,2,0.16602262260590364,0.14504138737796618,295,2776.04,electronics,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-D82AB214,f98b8fa9,normal,893,5,0.3438940742483635,0.379177894566483,297,896.01,electronics,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-0A71693C,d8cc14e0,bracketer,854,4,0.11178218690931746,0.04389955085389874,357,2667.7,apparel,4,1,10,0,0,0,prepaid,0,0,0,0,1
ORD-F75A6EA3,e0af8196,normal,619,5,0.02180128590629831,0.0,109,316.29,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-F32DB6A1,b414402f,normal,869,5,0.12420827968157061,0.16698845079116836,257,350.75,apparel,2,0,10,0,0,0,prepaid,0,0,1,1,0
ORD-DAF86B8C,046ab3b1,normal,852,4,0.030530909033641453,0.02554882117744385,339,4440.47,grocery,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-8892C48E,bf5da5ce,normal,69,2,0.04834586481961842,0.035780411030555126,51,703.46,beauty,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-BD2584ED,585eef80,normal,1184,8,0.014717434440584857,0.033134931614041976,311,2869.74,beauty,2,0,0,0,0,0,COD,0,0,1,0,0
ORD-846DE591,06795535,ring_member,16,0,0.0,0.0,-1,790.25,electronics,3,0,10,0,1,1,COD,1,1,5,3,1
ORD-6E58AAA2,0e6d9348,normal,332,6,0.007618406794794364,0.032264796556224176,353,1995.22,electronics,1,0,0,0,0,0,COD,1,0,0,0,0
ORD-865C95AD,3b60999f,normal,1344,4,0.20270078812977738,0.0817174186710839,24,692.88,electronics,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-7D010FEA,0ab4ab9b,normal,1185,3,0.011560705347010881,0.0,332,306.63,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1469362C,9226bf40,ring_member,9,1,0.16695145658447808,0.20281238989857764,336,2387.09,apparel,5,0,0,0,1,1,COD,1,1,2,1,0
ORD-D41C9C7A,7e006e1d,normal,999,2,0.08297532465539574,0.13982352570714723,298,4672.84,apparel,1,0,0,0,0,0,COD,1,0,0,0,0
ORD-282686BC,b71e5346,normal,845,5,0.08642889597710368,0.089414413013525,336,234.74,electronics,3,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-2D711759,70da6e0f,normal,110,7,0.03441510656877981,0.0006456272130422117,162,1300.18,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-6FFDC5F4,c078a520,normal,1521,4,0.3183812172321084,0.3352769889361105,221,937.65,apparel,1,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-7D9358FD,efb0c398,normal,270,3,0.004557376394136737,0.021647636295542776,362,2662.94,grocery,1,0,10,0,1,0,COD,0,0,0,0,0
ORD-CACD45EA,71dcedf8,normal,41,3,0.031740662419912136,0.0,270,1831.95,electronics,2,0,30,1,0,0,prepaid,0,0,0,0,1
ORD-BC12FF63,6f1dd3db,normal,1173,9,0.1721809329510476,0.1946009811060642,292,1441.84,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-504218B3,8b347655,normal,399,4,0.062083426950504554,0.08654234823636967,93,291.78,apparel,1,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-DD3BEB7E,b1317a89,normal,1362,2,0.0608083138535662,0.0829972937901074,84,1990.83,apparel,4,0,10,0,0,0,COD,0,0,0,0,0
